"date","startet","visitorneutral","vispts","homeneutral","homepts","finish","note","v_win","v_lose","h_win","h_lose","v_btb","h_btb","weekend","v_fg","v_3p","v_ft","v_foul","v_tov","h_fg","h_3p","h_ft","h_foul","h_tov","attend","count","capacity","odds","v_fta","h_fta","_merge","eventdate","gamedate","month","occ","homemargin","att1000","homewin","logatt","fandum","pf","_est_est1","_est_est2","_est_est3","_est_est4","_est_est5","_est_est6"
"Sun, Mar 21, 2021","10:00p","Los Angeles Lakers",94,"Phoenix Suns",111,"reg","regsea",28,14,27,13,1,0,1,0.412000000476837,0.200000002980232,0.679000020027161,18,11,0.483000010251999,0.28099998831749,0.782999992370605,24,10,3190,1,18055,-10,28,23,3,"Mar 21, 2021",2021-03-21,3,0.176682353019714,17,3.19000005722046,1,8.06808948516846,1,0,1,1,1,1,1,1
"Sun, Mar 21, 2021","10:00p","Dallas Mavericks",132,"Portland Trail Blazers",92,"reg","regsea",21,19,25,16,0,0,1,0.558000028133392,0.513999998569489,0.850000023841858,17,10,0.381999999284744,0.219999998807907,0.788999974727631,17,6,0,1,19441,2,20,19,3,"Mar 21, 2021",2021-03-21,3,0,-40,0,0,0,0,0,1,1,1,1,1,1
"Sun, Mar 28, 2021","1:00p","Phoenix Suns",101,"Charlotte Hornets",97,"OT","regsea",30,14,23,21,0,0,1,0.354000002145767,0.200000002980232,0.861999988555908,17,14,0.400000005960464,0.301999986171722,0.695999979972839,23,20,3850,1,19200,6.5,29,23,3,"Mar 28, 2021",2021-03-28,3,0.20052082836628,-4,3.84999990463257,0,8.25608825683594,1,0,1,1,1,1,1,1
"Sun, Mar 28, 2021","9:00p","Atlanta Hawks",102,"Denver Nuggets",126,"reg","regsea",23,22,27,18,0,0,1,0.474000006914139,0.352999985218048,0.85699999332428,16,11,0.542999982833862,0.416999995708466,0.688000023365021,15,10,0,1,19520,-5,21,16,3,"Mar 28, 2021",2021-03-28,3,0,24,0,1,0,0,0,1,1,1,1,1,1
"Sun, Mar 28, 2021","10:00p","Orlando Magic",93,"Los Angeles Lakers",96,"reg","regsea",15,30,29,17,0,0,1,0.386000007390976,0.333000004291534,0.824000000953674,18,10,0.41499999165535,0.275000005960464,0.739000022411346,17,12,0,1,19068,-7,17,23,3,"Mar 28, 2021",2021-03-28,3,0,3,0,1,0,0,0,1,1,1,1,1,1
"Sun, May 16, 2021","7:00p","Houston Rockets",95,"Atlanta Hawks",124,"reg","regsea",17,54,40,31,0,0,1,0.337000012397766,0.28600001335144,0.75,18,15,0.544000029563904,0.333000004291534,0.731000006198883,16,13,3045,1,16888,-8,20,26,3,"May 16, 2021",2021-05-16,5,0.180305540561676,29,3.04500007629395,1,8.02158451080322,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","7:00p","Cleveland Cavaliers",109,"Brooklyn Nets",123,"reg","regsea",22,49,47,24,0,1,1,0.446999996900558,0.30799999833107,0.666999995708466,14,14,0.565999984741211,0.532999992370605,0.764999985694885,20,12,1773,1,17732,-13,31,17,3,"May 16, 2021",2021-05-16,5,0.0999887213110924,14,1.77300000190735,1,7.48099231719971,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Milwaukee Bucks",112,"Chicago Bulls",118,"reg","regsea",46,25,30,41,1,1,1,0.421999990940094,0.324000000953674,0.75,16,11,0.517000019550323,0.437999993562698,0.736999988555908,20,16,3427,1,20917,5,32,19,3,"May 16, 2021",2021-05-16,5,0.163838028907776,6,3.42700004577637,1,8.13973236083984,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","8:00p","Miami Heat",120,"Detroit Pistons",107,"reg","regsea",39,32,20,51,1,0,1,0.560000002384186,0.381999999284744,0.649999976158142,19,10,0.465000003576279,0.314000010490417,0.726999998092651,21,16,750,1,20332,5.5,20,22,3,"May 16, 2021",2021-05-16,5,0.036887664347887,-13,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","3:30p","Memphis Grizzlies",101,"Golden State Warriors",113,"reg","regsea",38,33,38,33,0,0,1,0.435000002384186,0.239999994635582,0.788999974727631,21,12,0.493999987840652,0.384999990463257,0.888999998569489,19,19,4416,1,18064,-5,19,18,3,"May 16, 2021",2021-05-16,5,0.244464129209518,12,4.41599988937378,1,8.39321613311768,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Dallas Mavericks",121,"Minnesota Timberwolves",136,"reg","regsea",42,29,22,49,0,1,1,0.483999997377396,0.421000003814697,0.850000023841858,19,16,0.544000029563904,0.425000011920929,0.839999973773956,22,9,1638,1,18978,7,20,25,3,"May 16, 2021",2021-05-16,5,0.0863104611635208,15,1.63800001144409,1,7.40184164047241,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Los Angeles Lakers",110,"New Orleans Pelicans",98,"reg","regsea",41,30,31,40,1,0,1,0.46900001168251,0.314000010490417,0.600000023841858,16,9,0.474000006914139,0.360000014305115,0.71399998664856,18,21,3700,1,16867,7.5,15,21,3,"May 16, 2021",2021-05-16,5,0.219363257288933,-12,3.70000004768372,0,8.21635818481445,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","1:00p","Boston Celtics",92,"New York Knicks",96,"reg","regsea",36,35,40,31,1,1,1,0.407000005245209,0.26800000667572,0.732999980449677,19,12,0.430000007152557,0.481000006198883,0.788999974727631,17,10,1981,1,19812,-12,15,19,3,"May 16, 2021",2021-05-16,5,0.0999899059534073,4,1.98099994659424,1,7.59186172485352,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Los Angeles Clippers",112,"Oklahoma City Thunder",117,"reg","regsea",47,24,21,50,0,0,1,0.425000011920929,0.232999995350838,0.800000011920929,14,3,0.532000005245209,0.30799999833107,0.563000023365021,11,15,0,1,18203,9,15,16,3,"May 16, 2021",2021-05-16,5,0,5,0,1,0,0,0,1,1,1,1,1,1
"Sun, May 16, 2021","7:00p","Orlando Magic",117,"Philadelphia 76ers",128,"reg","regsea",21,50,48,23,0,0,1,0.474000006914139,0.35699999332428,0.853999972343445,25,16,0.488999992609024,0.474999994039536,0.739000022411346,27,11,5119,1,20155,-8,41,23,3,"May 16, 2021",2021-05-16,5,0.253981649875641,11,5.11899995803833,1,8.54090976715088,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Denver Nuggets",116,"Portland Trail Blazers",132,"reg","regsea",47,24,41,30,0,0,1,0.449000000953674,0.377999991178513,0.933000028133392,20,6,0.528999984264374,0.418999999761581,0.846000015735626,16,13,1939,1,19441,-8.5,15,26,3,"May 16, 2021",2021-05-16,5,0.0997376665472984,16,1.93900001049042,1,7.57044315338135,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","9:00p","Utah Jazz",121,"Sacramento Kings",99,"reg","regsea",51,20,31,40,0,0,1,0.476999998092651,0.462000012397766,0.839999973773956,14,16,0.467000007629395,0.300000011920929,0.600000023841858,22,12,0,1,17583,9,25,10,3,"May 16, 2021",2021-05-16,5,0,-22,0,0,0,0,0,1,1,1,1,1,1
"Sun, May 16, 2021","2:00p","Phoenix Suns",123,"San Antonio Spurs",121,"reg","regsea",50,21,33,38,1,1,1,0.509999990463257,0.370999991893768,1,13,8,0.509999990463257,0.291999995708466,0.736999988555908,8,10,4738,1,18418,8.5,4,19,3,"May 16, 2021",2021-05-16,5,0.257248342037201,-2,4.73799991607666,0,8.46358108520508,1,0,1,1,1,1,1,1
"Sun, May 16, 2021","1:00p","Charlotte Hornets",110,"Washington Wizards",115,"reg","regsea",33,38,33,38,1,0,1,0.393999993801117,0.310999989509583,0.916999995708466,15,11,0.483999997377396,0.323000013828278,0.810000002384186,20,14,5333,1,20362,-6.5,24,21,3,"May 16, 2021",2021-05-16,5,0.261909425258636,5,5.33300018310547,1,8.5818567276001,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","7:30p","Portland Trail Blazers",129,"Boston Celtics",119,"reg","regsea",36,28,34,30,0,0,1,0.51800000667572,0.5,0.846000015735626,18,9,0.483000010251999,0.513000011444092,0.866999983787537,21,18,0,1,18624,1,26,15,3,"May 2, 2021",2021-05-02,5,0,-10,0,0,0,0,0,1,1,1,1,1,1
"Sun, May 2, 2021","8:00p","Miami Heat",121,"Charlotte Hornets",111,"reg","regsea",34,30,30,33,1,1,1,0.510999977588654,0.289000004529953,0.74099999666214,22,11,0.493999987840652,0.42399999499321,0.773000001907349,20,14,4095,1,19200,5.5,27,22,3,"May 2, 2021",2021-05-02,5,0.213281244039536,-10,4.09499979019165,0,8.3177661895752,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","8:00p","Sacramento Kings",111,"Dallas Mavericks",99,"reg","regsea",26,37,35,28,0,1,1,0.555999994277954,0.39300000667572,0.625,26,19,0.419999986886978,0.171000003814697,0.805999994277954,16,16,4268,1,19200,-6.5,16,31,3,"May 2, 2021",2021-05-02,5,0.22229166328907,-12,4.26800012588501,0,8.35913467407227,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","8:00p","New York Knicks",122,"Houston Rockets",97,"reg","regsea",35,28,16,48,0,1,1,0.523000001907349,0.513999998569489,0.875,21,13,0.430000007152557,0.229000002145767,0.656000018119812,18,17,3431,1,18055,10,16,32,3,"May 2, 2021",2021-05-02,5,0.190030455589294,-25,3.43099999427795,0,8.14089870452881,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","10:00p","Toronto Raptors",121,"Los Angeles Lakers",114,"reg","regsea",26,38,36,27,1,0,1,0.446999996900558,0.395000010728836,0.709999978542328,23,12,0.48199999332428,0.379000008106232,0.666999995708466,22,14,2053,1,19068,-10,31,31,3,"May 2, 2021",2021-05-02,5,0.107667297124863,-7,2.05299997329712,0,7.62754440307617,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","3:30p","Brooklyn Nets",114,"Milwaukee Bucks",117,"reg","regsea",43,21,39,24,0,0,1,0.426999986171722,0.405000001192093,0.882000029087067,11,16,0.490000009536743,0.405000001192093,0.5,18,10,3280,1,17341,-2,17,12,3,"May 2, 2021",2021-05-02,5,0.189147114753723,3,3.27999997138977,1,8.09590339660645,1,0,1,1,1,1,1,1
"Sun, May 2, 2021","8:00p","Phoenix Suns",123,"Oklahoma City Thunder",120,"reg","regsea",45,18,21,43,0,1,1,0.53600001335144,0.386999994516373,0.777999997138977,17,10,0.488999992609024,0.43299999833107,0.708000004291534,22,15,0,1,18203,15,27,24,3,"May 2, 2021",2021-05-02,5,0,-3,0,0,0,0,0,1,1,1,1,1,1
"Sun, May 2, 2021","8:00p","Philadelphia 76ers",113,"San Antonio Spurs",111,"OT","regsea",42,21,31,31,0,0,1,0.446999996900558,0.367000013589859,0.720000028610229,19,12,0.448000013828278,0.386999994516373,0.764999985694885,25,13,3978,1,18418,10,25,17,3,"May 2, 2021",2021-05-02,5,0.215984359383583,-2,3.9779999256134,0,8.28878593444824,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","1:00p","Miami Heat",130,"Boston Celtics",124,"reg","regsea",36,31,35,32,0,0,1,0.573000013828278,0.456999987363815,0.908999979496002,20,11,0.541999995708466,0.368000000715256,0.800000011920929,22,14,2298,1,18624,-1,22,25,3,"May 9, 2021",2021-05-09,5,0.123389177024364,-6,2.29800009727478,0,7.74022960662842,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","7:00p","New Orleans Pelicans",112,"Charlotte Hornets",110,"reg","regsea",30,37,33,34,0,0,1,0.46900001168251,0.324000000953674,0.455000013113022,20,16,0.44200000166893,0.351000010967255,0.722000002861023,19,17,4196,1,19200,-3,22,18,3,"May 9, 2021",2021-05-09,5,0.218541666865349,-2,4.19600009918213,0,8.34212493896484,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","7:00p","Dallas Mavericks",124,"Cleveland Cavaliers",97,"reg","regsea",39,28,21,46,0,0,1,0.537999987602234,0.384999990463257,0.818000018596649,24,10,0.38400000333786,0.354999989271164,0.644999980926514,12,14,4148,1,19432,10.5,11,31,3,"May 9, 2021",2021-05-09,5,0.213462322950363,-27,4.14799976348877,0,8.33062267303467,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","8:00p","Chicago Bulls",108,"Detroit Pistons",96,"reg","regsea",28,39,20,48,0,1,1,0.512000024318695,0.375,0.71399998664856,22,8,0.456000000238419,0.407000005245209,0.591000020503998,14,13,750,1,20332,9,14,22,3,"May 9, 2021",2021-05-09,5,0.036887664347887,-12,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","3:30p","New York Knicks",106,"Los Angeles Clippers",100,"reg","regsea",37,30,45,22,0,0,1,0.467000007629395,0.40599998831749,1,17,10,0.430000007152557,0.342999994754791,0.875,12,13,2578,1,19068,-7.5,9,16,3,"May 9, 2021",2021-05-09,5,0.135200336575508,-6,2.57800006866455,0,7.85515689849854,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","10:00p","Phoenix Suns",110,"Los Angeles Lakers",123,"reg","regsea",48,19,37,30,0,0,1,0.533999979496002,0.439999997615814,0.839999973773956,29,15,0.488000005483627,0.43299999833107,0.779999971389771,21,13,3144,1,19068,7,25,41,3,"May 9, 2021",2021-05-09,5,0.164883568882942,13,3.14400005340576,1,8.05356884002686,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","7:00p","Minnesota Timberwolves",128,"Orlando Magic",96,"reg","regsea",20,47,21,46,0,0,1,0.485000014305115,0.356000006198883,0.75,20,10,0.395999997854233,0.25,0.681999981403351,20,13,4086,1,18846,7.5,24,22,3,"May 9, 2021",2021-05-09,5,0.216809928417206,-32,4.08599996566772,0,8.31556606292725,1,0,1,1,1,1,1,1
"Sun, May 9, 2021","10:00p","Oklahoma City Thunder",98,"Sacramento Kings",126,"reg","regsea",21,47,29,38,1,0,1,0.391000002622604,0.296999990940094,0.654999971389771,18,14,0.528999984264374,0.444000005722046,0.833000004291534,19,14,0,1,17583,-9,29,24,3,"May 9, 2021",2021-05-09,5,0,28,0,1,0,0,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","7:30p","Charlotte Hornets",89,"Brooklyn Nets",111,"reg","regsea",24,22,33,15,0,1,0,0.349000006914139,0.342000007629395,0.842000007629395,9,11,0.483999997377396,0.444000005722046,0.75,18,15,1773,1,17732,-2.5,19,4,3,"Apr 1, 2021",2021-04-01,4,0.0999887213110924,22,1.77300000190735,1,7.48099231719971,1,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","7:00p","Philadelphia 76ers",114,"Cleveland Cavaliers",94,"reg","regsea",32,15,17,30,0,0,0,0.430000007152557,0.405000001192093,0.759999990463257,19,9,0.425000011920929,0.28600001335144,0.762000024318695,24,18,4100,1,19432,9.5,25,21,3,"Apr 1, 2021",2021-04-01,4,0.21099217236042,-20,4.09999990463257,0,8.31898593902588,1,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","7:00p","Washington Wizards",91,"Detroit Pistons",120,"reg","regsea",17,29,13,34,0,1,0,0.470999985933304,0.263000011444092,0.316000014543533,21,14,0.479000002145767,0.414000004529953,0.818000018596649,18,13,750,1,20332,1,19,22,3,"Apr 1, 2021",2021-04-01,4,0.036887664347887,29,0.75,1,6.62140560150146,1,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","10:00p","Denver Nuggets",101,"Los Angeles Clippers",94,"reg","regsea",29,18,32,17,0,0,0,0.481000006198883,0.519999980926514,0.71399998664856,16,13,0.412000000476837,0.293999999761581,0.875,19,10,0,1,19068,-1.5,14,16,3,"Apr 1, 2021",2021-04-01,4,0,-7,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","8:00p","Golden State Warriors",109,"Miami Heat",116,"reg","regsea",23,24,24,24,0,1,0,0.439000010490417,0.405000001192093,0.879999995231628,26,20,0.476000010967255,0.333000004291534,0.833000004291534,22,11,0,1,19600,-2.5,25,30,3,"Apr 1, 2021",2021-04-01,4,0,7,0,1,0,0,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","8:00p","Orlando Magic",115,"New Orleans Pelicans",110,"OT","regsea",16,31,20,26,0,0,0,0.425000011920929,0.200000002980232,0.870000004768372,20,10,0.441000014543533,0.414000004529953,0.842000007629395,23,24,3700,1,16867,-5,13,19,3,"Apr 1, 2021",2021-04-01,4,0.219363257288933,-5,3.70000004768372,0,8.21635818481445,1,0,1,1,1,1,1,1
"Thu, Apr 1, 2021","8:30p","Atlanta Hawks",134,"San Antonio Spurs",129,"2OT","regsea",23,24,24,21,0,1,0,0.5,0.541999995708466,0.808000028133392,22,12,0.444999992847443,0.324999988079071,0.75,22,6,2949,1,18418,-1,26,24,3,"Apr 1, 2021",2021-04-01,4,0.160115107893944,-5,2.94899988174438,0,7.98956060409546,1,0,1,1,1,1,1,1
"Thu, Apr 15, 2021","7:30p","Milwaukee Bucks",120,"Atlanta Hawks",109,"reg","regsea",34,20,30,25,1,0,0,0.483999997377396,0.372000008821487,0.705999970436096,16,8,0.453000009059906,0.412000000476837,0.894999980926514,15,11,0,1,16888,4.5,17,19,3,"Apr 15, 2021",2021-04-15,4,0,-11,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 15, 2021","8:00p","Golden State Warriors",119,"Cleveland Cavaliers",101,"reg","regsea",27,28,20,34,1,1,0,0.510999977588654,0.370000004768372,0.800000011920929,24,15,0.432000011205673,0.323000013828278,0.777999997138977,20,13,4148,1,19432,5.5,10,27,3,"Apr 15, 2021",2021-04-15,4,0.213462322950363,-18,4.14799976348877,0,8.33062267303467,1,0,1,1,1,1,1,1
"Thu, Apr 15, 2021","10:00p","Boston Celtics",121,"Los Angeles Lakers",113,"reg","regsea",29,26,34,21,0,0,0,0.564999997615814,0.437999993562698,0.846000015735626,20,21,0.449000000953674,0.324000000953674,0.684000015258789,16,8,1915,1,19068,7.5,13,19,3,"Apr 15, 2021",2021-04-15,4,0.10043004155159,-8,1.91499996185303,0,7.5579948425293,1,0,1,1,1,1,1,1
"Thu, Apr 15, 2021","10:00p","Sacramento Kings",114,"Phoenix Suns",122,"reg","regsea",22,33,39,15,1,0,0,0.550999999046326,0.467000007629395,0.736999988555908,16,15,0.558000028133392,0.368000000715256,0.85699999332428,18,11,4568,1,18055,-12.5,19,14,3,"Apr 15, 2021",2021-04-15,4,0.25300469994545,8,4.56799983978271,1,8.42704963684082,1,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","7:00p","Phoenix Suns",86,"Boston Celtics",99,"reg","regsea",42,16,31,27,1,0,0,0.409000009298325,0.171000003814697,0.888999998569489,23,17,0.428999990224838,0.300000011920929,0.875,12,20,2298,1,18624,1.5,9,24,3,"Apr 22, 2021",2021-04-22,4,0.123389177024364,13,2.29800009727478,1,7.74022960662842,1,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","9:00p","Charlotte Hornets",91,"Chicago Bulls",108,"reg","regsea",28,29,24,34,0,1,0,0.426999986171722,0.257999986410141,0.764999985694885,18,14,0.493999987840652,0.32600000500679,0.726999998092651,14,17,0,1,20917,-1,17,11,3,"Apr 22, 2021",2021-04-22,4,0,17,0,1,0,0,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","9:30p","Los Angeles Lakers",110,"Dallas Mavericks",115,"reg","regsea",35,23,31,26,0,1,0,0.477999985218048,0.333000004291534,0.824000000953674,28,16,0.488000005483627,0.375,0.722000002861023,15,12,4443,1,19200,-3,17,36,3,"Apr 22, 2021",2021-04-22,4,0.231406256556511,5,4.44299983978271,1,8.39931011199951,1,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","7:00p","Philadelphia 76ers",117,"Milwaukee Bucks",124,"reg","regsea",39,19,35,22,1,0,0,0.504999995231628,0.444000005722046,0.722000002861023,17,8,0.555999994277954,0.5,0.609000027179718,16,16,3280,1,17341,-6.5,18,23,3,"Apr 22, 2021",2021-04-22,4,0.189147114753723,7,3.27999997138977,1,8.09590339660645,1,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","7:00p","New Orleans Pelicans",135,"Orlando Magic",100,"reg","regsea",25,33,18,40,0,0,0,0.555999994277954,0.428999990224838,0.884999990463257,16,14,0.367000013589859,0.361000001430511,0.788999974727631,18,4,3411,1,18846,10,26,19,3,"Apr 22, 2021",2021-04-22,4,0.180993318557739,-35,3.41100001335144,0,8.13505363464355,1,0,1,1,1,1,1,1
"Thu, Apr 22, 2021","8:30p","Detroit Pistons",91,"San Antonio Spurs",106,"reg","regsea",18,41,28,29,1,1,0,0.455000013113022,0.363999992609024,0.591000020503998,22,17,0.462999999523163,0.458000004291534,0.777999997138977,19,10,3334,1,18418,-7,22,27,3,"Apr 22, 2021",2021-04-22,4,0.181018576025963,15,3.33400011062622,1,8.11222839355469,1,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","9:00p","Toronto Raptors",111,"Denver Nuggets",121,"reg","regsea",26,36,41,21,0,1,0,0.48199999332428,0.5,0.833000004291534,19,15,0.47299998998642,0.342999994754791,0.808000028133392,16,11,4025,1,19520,-5,18,26,3,"Apr 29, 2021",2021-04-29,4,0.206198766827583,10,4.02500009536743,1,8.30052852630615,1,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","7:00p","Dallas Mavericks",115,"Detroit Pistons",105,"reg","regsea",34,27,19,43,0,0,0,0.449000000953674,0.43299999833107,0.957000017166138,20,11,0.507000029087067,0.344999998807907,0.675999999046326,23,18,750,1,20332,7.5,23,34,3,"Apr 29, 2021",2021-04-29,4,0.036887664347887,-10,0.75,0,6.62140560150146,1,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","8:00p","Milwaukee Bucks",136,"Houston Rockets",143,"reg","regsea",38,23,15,47,0,0,0,0.52700001001358,0.409999996423721,0.879999995231628,21,14,0.5,0.542999982833862,0.833000004291534,23,18,3232,1,18055,14,25,24,3,"Apr 29, 2021",2021-04-29,4,0.179008588194847,7,3.23200011253357,1,8.0811653137207,1,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","7:00p","Brooklyn Nets",130,"Indiana Pacers",113,"reg","regsea",42,20,29,32,0,0,0,0.527999997138977,0.342999994754791,0.85699999332428,19,13,0.426999986171722,0.282000005245209,0.952000021934509,23,10,0,1,17923,5,28,21,3,"Apr 29, 2021",2021-04-29,4,0,-17,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","8:00p","Golden State Warriors",114,"Minnesota Timberwolves",126,"reg","regsea",31,31,19,44,0,0,0,0.493999987840652,0.395000010728836,0.71399998664856,21,10,0.456999987363815,0.488000005483627,0.689999997615814,21,13,1638,1,18978,4,21,29,3,"Apr 29, 2021",2021-04-29,4,0.0863104611635208,12,1.63800001144409,1,7.40184164047241,1,0,1,1,1,1,1,1
"Thu, Apr 29, 2021","9:00p","New Orleans Pelicans",109,"Oklahoma City Thunder",95,"reg","regsea",27,35,21,41,1,0,0,0.446000009775162,0.172000005841255,0.736999988555908,22,12,0.381999999284744,0.282000005245209,0.800000011920929,21,22,0,1,18203,9.5,19,20,3,"Apr 29, 2021",2021-04-29,4,0,-14,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","9:00p","Milwaukee Bucks",101,"Dallas Mavericks",116,"reg","regsea",32,18,28,22,0,1,0,0.379999995231628,0.363999992609024,0.813000023365021,20,9,0.442999988794327,0.377999991178513,0.722000002861023,15,11,4190,1,19200,-2.5,16,18,3,"Apr 8, 2021",2021-04-08,4,0.218229159712791,15,4.19000005722046,1,8.34069442749023,1,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","10:00p","Phoenix Suns",103,"Los Angeles Clippers",113,"reg","regsea",36,14,34,18,1,0,0,0.50900000333786,0.25,0.833000004291534,18,14,0.5,0.486000001430511,0.916999995708466,22,10,0,1,19068,-6,30,12,3,"Apr 8, 2021",2021-04-08,4,0,10,0,1,0,0,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","7:30p","Los Angeles Lakers",104,"Miami Heat",110,"reg","regsea",32,19,26,25,0,0,0,0.442999988794327,0.342999994754791,0.879999995231628,24,22,0.479000002145767,0.400000005960464,0.800000011920929,25,20,0,1,19600,-9.5,25,40,3,"Apr 8, 2021",2021-04-08,4,0,6,0,1,0,0,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","8:00p","Cleveland Cavaliers",129,"Oklahoma City Thunder",102,"reg","regsea",18,32,20,31,0,1,0,0.510999977588654,0.351000010967255,0.833000004291534,12,7,0.449000000953674,0.409000009298325,0.691999971866608,20,15,0,1,18203,4,24,13,3,"Apr 8, 2021",2021-04-08,4,0,-27,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","10:00p","Detroit Pistons",113,"Sacramento Kings",101,"reg","regsea",15,36,22,29,0,0,0,0.523999989032745,0.34799998998642,0.850000023841858,24,16,0.44200000166893,0.232999995350838,0.691999971866608,21,12,0,1,17583,-7.5,20,26,3,"Apr 8, 2021",2021-04-08,4,0,-12,0,0,0,0,0,1,1,1,1,1,1
"Thu, Apr 8, 2021","10:00p","Portland Trail Blazers",103,"Utah Jazz",122,"reg","regsea",30,20,38,13,0,1,0,0.395999997854233,0.270999997854233,0.777999997138977,21,6,0.453000009059906,0.28600001335144,0.888999998569489,15,7,5546,1,18306,-5.5,18,27,3,"Apr 8, 2021",2021-04-08,4,0.302960783243179,19,5.5460000038147,1,8.62101268768311,1,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","7:00p","Sacramento Kings",119,"Houston Rockets",122,"reg","regsea",3,1,0,2,0,0,0,0.46900001168251,0.333000004291534,0.75,21,15,0.523000001907349,0.361000001430511,0.759999990463257,14,18,3247,1,18055,-5.5,24,25,3,"Dec 31, 2020",2020-12-31,12,0.179839372634888,3,3.24699997901917,1,8.08579444885254,1,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","3:00p","Cleveland Cavaliers",99,"Indiana Pacers",119,"reg","regsea",3,1,3,1,0,0,0,0.45100000500679,0.522000014781952,0.541999995708466,22,18,0.483000010251999,0.456999987363815,0.791999995708466,22,14,0,1,17923,-8,24,24,3,"Dec 31, 2020",2020-12-31,12,0,20,0,1,0,0,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","8:00p","New Orleans Pelicans",113,"Oklahoma City Thunder",80,"reg","regsea",2,2,1,2,0,0,0,0.483999997377396,0.361000001430511,0.632000029087067,16,13,0.375,0.312999993562698,0.333000004291534,20,19,0,1,18203,5.5,19,15,3,"Dec 31, 2020",2020-12-31,12,0,-33,0,0,0,0,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","6:30p","Philadelphia 76ers",116,"Orlando Magic",92,"reg","regsea",3,1,4,0,0,0,0,0.483999997377396,0.455000013113022,0.866999983787537,23,14,0.347000002861023,0.25,0.904999971389771,15,11,3247,1,18846,4,15,21,3,"Dec 31, 2020",2020-12-31,12,0.172291204333305,-24,3.24699997901917,0,8.08579444885254,1,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","9:00p","Phoenix Suns",106,"Utah Jazz",95,"reg","regsea",3,1,2,1,0,0,0,0.488000005483627,0.514999985694885,0.699999988079071,17,15,0.416999995708466,0.352999985218048,0.684000015258789,15,13,1932,1,18306,-4,10,19,3,"Dec 31, 2020",2020-12-31,12,0.105539165437222,-11,1.932000041008,0,7.56682825088501,1,0,1,1,1,1,1,1
"Thu, Dec 31, 2020","5:00p","Chicago Bulls",133,"Washington Wizards",130,"reg","regsea",1,3,0,4,0,0,0,0.542999982833862,0.388999998569489,0.759999990463257,27,15,0.5,0.483000010251999,0.779999971389771,27,14,0,1,20362,-7.5,25,41,3,"Dec 31, 2020",2020-12-31,12,0,-3,0,0,0,0,0,1,1,1,1,1,1
